Document Id,Event-Event Pair,Found,Found_Pair
23_4ecbplus.xml_9,fell_56_60-r-climbing_101_109,1,1.0
23_10ecbplus.xml_1,dies_16_20-r-fall_36_40,1,1.0
23_10ecbplus.xml_4,fallen_22_28--death_36_41,1,1.0
23_10ecbplus.xml_5,fell_22_26-r-climbing_52_60,1,1.0
23_10ecbplus.xml_13,died_79_83-r-slipping_90_98,1,1.0
23_10ecbplus.xml_13,died_79_83-r-falling_103_110,1,1.0
23_10ecbplus.xml_13,slipping_90_98--falling_103_110,1,1.0
23_3ecbplus.xml_1,fall_32_36-r-deaths_46_52,1,1.0
23_3ecbplus.xml_2,fallen_44_50-r-deaths_60_66,1,1.0
23_3ecbplus.xml_6,died_40_44-r-falling_64_71,1,1.0
23_3ecbplus.xml_6,slipping_51_59--falling_64_71,1,1.0
23_3ecbplus.xml_8,walking_59_66--fell_84_88,1,1.0
23_3ecbplus.xml_9,rescue_45_51--taking_61_67,1,1.0
23_3ecbplus.xml_10,fell_111_115-r-climbing_138_146,1,1.0
23_3ecbplus.xml_8,fell_84_88-r-sliding_down_91_103,1,1.0
23_9ecbplus.xml_1,Dies_27_31-r-Fall_35_39,1,1.0
23_9ecbplus.xml_3,died_33_37-r-falling_54_61,1,1.0
23_9ecbplus.xml_5,fell_89_93--death_101_106,1,1.0
23_9ecbplus.xml_5,slipped_58_65--fell_89_93,1,1.0
23_9ecbplus.xml_10,fell_224_228--death_251_256,1,1.0
23_9ecbplus.xml_10,slipped_205_212--fell_224_228,1,1.0
23_1ecbplus.xml_1,dead_8_12-r-fall_37_41,1,1.0
23_1ecbplus.xml_3,dead_40_44-r-falling_51_58,1,1.0
23_6ecbplus.xml_3,fallen_44_50--deaths_60_66,1,1.0
23_6ecbplus.xml_6,died_40_44-r-falling_64_71,1,1.0
23_6ecbplus.xml_6,slipping_51_59--falling_64_71,1,1.0
23_6ecbplus.xml_8,walking_57_64--fell_82_86,1,1.0
23_6ecbplus.xml_8,dropped_off_10_21--walking_57_64,1,1.0
23_6ecbplus.xml_8,fell_82_86--sliding_89_96,1,1.0
23_6ecbplus.xml_9,rescue_45_51-r-taking_60_66,1,1.0
23_6ecbplus.xml_10,fell_56_60-r-climbing_78_86,1,1.0
23_7ecbplus.xml_3,died_13_17-r-accidents_39_48,1,1.0
23_7ecbplus.xml_5,fell_12_16--reach_102_107,1,1.0
23_7ecbplus.xml_7,deaths_17_23-r-fell_75_79,1,1.0
23_7ecbplus.xml_8,slipped_57_64--fell_69_73,1,1.0
23_7ecbplus.xml_9,fall_26_30--reach_89_94,1,1.0
23_8ecbplus.xml_3,fallen_17_23--death_31_36,1,1.0
23_8ecbplus.xml_4,fell_30_34-r-climbing_52_60,1,1.0
23_8ecbplus.xml_10,died_22_26-r-fell_69_73,1,1.0
23_8ecbplus.xml_10,slipped_57_64--fell_69_73,1,1.0
4_3ecbplus.xml_3,"musicals""_56_65--popular_117_124",1,1.0
4_4ecbplus.xml_5,success_41_48-r-snapped_117_124,1,1.0
4_11ecbplus.xml_5,made_146_150-r-released_204_212,1,1.0
4_11ecbplus.xml_5,released_204_212--making_245_251,1,1.0
4_5ecbplus.xml_4,showcased_51_60-r-musicals_153_161,1,1.0
4_10ecbplus.xml_2,turned_40_46-r-starred_59_66,1,1.0
4_10ecbplus.xml_5,became_27_33--popularity_85_95,1,1.0
4_2ecbplus.xml_4,died_74_78-r-health_129_135,1,1.0
4_8ecbplus.xml_4,warm_122_126--delighted_189_198,1,1.0
4_8ecbplus.xml_4,breezy_129_135--delighted_189_198,1,1.0
4_8ecbplus.xml_4,frankness_145_154--delighted_189_198,1,1.0
4_8ecbplus.xml_4,humor_178_183--delighted_189_198,1,1.0
4_8ecbplus.xml_5,death_15_20--circulated_58_68,1,1.0
4_9ecbplus.xml_7,mourn_16_21--passing_26_33,1,1.0
4_1ecbplus.xml_4,turned_40_46--starred_59_66,1,1.0
4_1ecbplus.xml_6,experiences_17_28--career_67_73,1,1.0
4_1ecbplus.xml_7,died_4_8-r-health_59_65,1,1.0
4_1ecbplus.xml_9,became_27_33--popularity_91_101,1,1.0
3_11ecbplus.xml_2,FALLOUT_0_7-r-ESCAPE_31_37,1,1.0
3_11ecbplus.xml_3,changes_70_77-r-escape_160_166,1,1.0
3_11ecbplus.xml_4,escape_13_19--fallout_171_178,1,1.0
3_11ecbplus.xml_4,escape_13_19--recaptured_71_81,1,1.0
3_11ecbplus.xml_4,termination_274_285-r-incident_329_337,1,1.0
3_11ecbplus.xml_4,action_302_308-r-incident_329_337,1,1.0
3_11ecbplus.xml_5,escaped_15_22-r-pulled_61_67,1,1.0
3_11ecbplus.xml_5,escaped_15_22-r-driving_95_102,1,1.0
3_11ecbplus.xml_7,consequences_82_94-r-escape_116_122,1,1.0
3_11ecbplus.xml_7,termination_61_72-r-escape_116_122,1,1.0
3_11ecbplus.xml_9,questioned_9_19-r-escape_126_132,1,1.0
3_11ecbplus.xml_9,searching_79_88--escape_126_132,1,1.0
3_11ecbplus.xml_4,recaptured_71_81-r-on_the_run_110_120,1,1.0
3_11ecbplus.xml_9,escape_126_132-r-pat_-_downs_153_164,1,1.0
3_11ecbplus.xml_10,jailbreak_16_25--pat_-_downs_113_124,1,1.0
3_10ecbplus.xml_3,manhunt_59_66-r-escape_94_100,1,1.0
3_10ecbplus.xml_3,escape_94_100-r-transfer_117_125,1,1.0
3_10ecbplus.xml_3,manhunt_59_66--captured_130_138,1,1.0
3_10ecbplus.xml_3,escape_94_100--captured_130_138,1,1.0
3_10ecbplus.xml_3,captured_130_138-r-received_164_172,1,1.0
3_10ecbplus.xml_3,captured_130_138-r-tips_187_191,1,1.0
3_10ecbplus.xml_3,captured_130_138-r-recognized_228_238,1,1.0
3_10ecbplus.xml_3,one_204_207-r-recognized_228_238,1,1.0
3_10ecbplus.xml_3,captured_130_138-r-one_204_207,1,1.0
3_10ecbplus.xml_4,caught_59_65-r-escaped_126_133,1,1.0
3_10ecbplus.xml_6,took_90_94--ran_140_143,1,1.0
3_10ecbplus.xml_6,drive_48_53--ran_140_143,1,1.0
3_10ecbplus.xml_6,handcuffed_111_121--ran_140_143,1,1.0
3_10ecbplus.xml_6,unharmed_22_30--ran_140_143,1,1.0
3_10ecbplus.xml_7,sentence_22_30-r-conviction_86_96,1,1.0
3_10ecbplus.xml_8,sentences_28_37-r-convicted_50_59,1,1.0
3_10ecbplus.xml_1,captured_15_23-r-on_the_run_35_45,1,1.0
3_6ecbplus.xml_3,searching_44_53-r-armed_94_99,1,1.0
3_6ecbplus.xml_3,searching_44_53-r-dangerous_104_113,1,1.0
3_6ecbplus.xml_4,took_hostage_49_84--escaped_112_119,1,1.0
3_6ecbplus.xml_5,serving_52_59-r-committed_90_99,1,1.0
3_6ecbplus.xml_5,sentence_67_75-r-crimes_80_86,1,1.0
3_6ecbplus.xml_6,sentenced_7_16-r-indecency_39_48,1,1.0
3_6ecbplus.xml_6,sentenced_7_16-r-assault_82_89,1,1.0
3_6ecbplus.xml_6,sentenced_7_16-r-assault_119_126,1,1.0
3_1ecbplus.xml_1,Handcuffs_60_69--Runs_79_83,1,1.0
3_1ecbplus.xml_1,Pulls_On_43_55--Runs_79_83,1,1.0
3_1ecbplus.xml_3,sentenced_25_34--fleeing_153_160,1,1.0
3_1ecbplus.xml_3,transfer_96_104--fleeing_153_160,1,1.0
3_1ecbplus.xml_3,pulled_on_53_68--fleeing_153_160,1,1.0
3_1ecbplus.xml_3,held_hostage_116_133--fleeing_153_160,1,1.0
3_1ecbplus.xml_5,took_15_19--fleeing_105_112,1,1.0
3_1ecbplus.xml_5,handcuffed_46_56--fleeing_105_112,1,1.0
3_1ecbplus.xml_6,sentence_22_30-r-convicted_43_52,1,1.0
3_1ecbplus.xml_7,sentences_33_42-r-convicted_55_64,1,1.0
3_1ecbplus.xml_9,injured_13_20-r-attack_93_99,1,1.0
3_1ecbplus.xml_9,injured_13_20-r-tried_75_80,1,1.0
3_1ecbplus.xml_10,escape_4_10--lockdown_23_31,1,1.0
3_9ecbplus.xml_5,escaped_3_10-r-transported_33_44,1,1.0
3_9ecbplus.xml_6,smuggled_44_52--escape_71_77,1,1.0
3_9ecbplus.xml_8,conviction_45_55-r-incident_76_84,1,1.0
3_8ecbplus.xml_1,Escape_0_6--calls_14_19,1,1.0
3_8ecbplus.xml_3,defensive_205_214-r-find_245_249,1,1.0
3_8ecbplus.xml_3,find_245_249-r-escaped_264_271,1,1.0
3_8ecbplus.xml_3,defensive_205_214-r-escaped_264_271,1,1.0
3_8ecbplus.xml_4,convicted_52_61--escaped_103_110,1,1.0
3_8ecbplus.xml_4,answer_21_27-r-escaped_103_110,1,1.0
3_8ecbplus.xml_4,escaped_103_110-r-pulling_153_160,1,1.0
3_8ecbplus.xml_4,escaped_103_110-r-handcuffing_171_182,1,1.0
3_8ecbplus.xml_4,escaped_103_110-r-stealing_208_216,1,1.0
3_8ecbplus.xml_4,escaped_103_110-r-walking_238_245,1,1.0
3_8ecbplus.xml_6,escaped_8_15-r-move_62_66,1,1.0
3_8ecbplus.xml_6,escaped_8_15-r-tried_53_58,1,1.0
3_8ecbplus.xml_7,stole_60_65--fleeing_127_134,1,1.0
3_8ecbplus.xml_7,put_on_3_9--fleeing_127_134,1,1.0
3_8ecbplus.xml_1,Escape_0_6--shake_-_up_38_48,1,1.0
3_7ecbplus.xml_2,escaped_15_22-r-pulling_60_67,1,1.0
3_7ecbplus.xml_3,ran_34_37-r-wearing_77_84,1,1.0
3_5ecbplus.xml_1,pulls_66_71--escapes_88_95,1,1.0
3_5ecbplus.xml_7,serving_12_19-r-assault_57_64,1,1.0
3_2ecbplus.xml_3,overpowered_71_82-r-handcuffed_109_119,1,1.0
3_2ecbplus.xml_3,overpowered_71_82-r-stole_127_132,1,1.0
3_2ecbplus.xml_3,overpowered_71_82--walked_151_157,1,1.0
3_2ecbplus.xml_3,handcuffed_109_119--walked_151_157,1,1.0
3_2ecbplus.xml_3,stole_127_132--walked_151_157,1,1.0
3_2ecbplus.xml_3,walked_151_157-r-wearing_162_169,1,1.0
3_2ecbplus.xml_4,sentence_52_60-r-charges_73_80,1,1.0
3_2ecbplus.xml_4,sentence_52_60--escaped_230_237,1,1.0
3_2ecbplus.xml_7,imprisoned_17_27-r-sentences_64_73,1,1.0
3_2ecbplus.xml_7,sentences_64_73-r-theft_178_183,1,1.0
3_2ecbplus.xml_11,attack_65_71--suffered_77_85,1,1.0
3_2ecbplus.xml_11,break_up_52_60--suffered_77_85,1,1.0
3_2ecbplus.xml_11,convicted_116_125-r-charges_148_155,1,1.0
3_3ecbplus.xml_1,Escaped_48_55-r-Armed_60_65,1,1.0
3_3ecbplus.xml_3,escaped_40_47-r-transported_66_77,1,1.0
3_3ecbplus.xml_6,imprisoned_17_27-r-sentences_64_73,1,1.0
3_3ecbplus.xml_7,revoked_20_27-r-given_112_117,1,1.0
3_3ecbplus.xml_7,indecency_87_96--sentence_132_140,1,1.0
3_3ecbplus.xml_7,revoked_20_27-r-sentence_132_140,1,1.0
3_3ecbplus.xml_7,charge_77_83--sentence_132_140,1,1.0
3_3ecbplus.xml_7,revoked_20_27-r-charge_77_83,1,1.0
3_4ecbplus.xml_2,sentences_103_112--escaped_117_124,1,1.0
3_4ecbplus.xml_2,added_26_31-r-escaped_117_124,1,1.0
3_4ecbplus.xml_2,escaped_117_124-r-transport_144_153,1,1.0
3_4ecbplus.xml_2,sentences_103_112--custody_125_132,1,1.0
3_4ecbplus.xml_3,escape_11_17-r-produced_59_67,1,1.0
3_4ecbplus.xml_3,escape_11_17-r-fired_81_86,1,1.0
3_4ecbplus.xml_3,escape_11_17-r-forced_142_148,1,1.0
3_4ecbplus.xml_3,escape_11_17-r-drive_157_162,1,1.0
3_4ecbplus.xml_3,escape_11_17-r-restrained_193_203,1,1.0
3_4ecbplus.xml_3,escape_11_17-r-took_242_246,1,1.0
3_4ecbplus.xml_4,escape_12_18-r-believed_79_87,1,1.0
3_4ecbplus.xml_4,paralyzed_95_104-r-stroke_117_123,1,1.0
3_4ecbplus.xml_4,escape_12_18-r-paralyzed_95_104,1,1.0
3_4ecbplus.xml_5,fled_8_12-r-escape_35_41,1,1.0
3_4ecbplus.xml_5,on_foot_13_20-r-escape_35_41,1,1.0
3_4ecbplus.xml_7,conviction_45_55-r-incident_76_84,1,1.0
3_4ecbplus.xml_3,escape_11_17-r-took_hostage_120_137,1,1.0
12_4ecbplus.xml_3,foiled_39_45--confiscating_188_200,1,1.0
12_4ecbplus.xml_3,foiled_39_45--capturing_132_141,1,1.0
12_4ecbplus.xml_10,action_19_25-r-mission_114_121,1,1.0
12_4ecbplus.xml_10,operation_66_75-r-mission_114_121,1,1.0
12_3ecbplus.xml_1,foils_12_17--nabs_43_47,1,1.0
12_3ecbplus.xml_3,thwarted_50_58-r-apprehending_119_131,1,1.0
12_3ecbplus.xml_3,thwarted_50_58-r-confiscating_154_166,1,1.0
12_3ecbplus.xml_3,apprehending_119_131-r-operation_227_236,1,1.0
12_3ecbplus.xml_3,confiscating_154_166-r-operation_227_236,1,1.0
12_3ecbplus.xml_3,patrolling_12_22-r-operation_227_236,1,1.0
12_3ecbplus.xml_3,thwarted_50_58-r-operation_227_236,1,1.0
12_3ecbplus.xml_3,patrolling_12_22--thwarted_50_58,1,1.0
12_3ecbplus.xml_8,operation_43_52-r-mission_114_121,1,1.0
12_11ecbplus.xml_1,foils_12_17-r-attempt_25_32,1,1.0
12_11ecbplus.xml_3,foiled_32_38-r-attempt_48_55,1,1.0
12_2ecbplus.xml_1,thwarts_12_19--arrested_64_72,1,1.0
12_2ecbplus.xml_3,thwarted_34_42--captured_83_91,1,1.0
12_10ecbplus.xml_1,intercepts_12_22--seized_43_49,1,1.0
12_10ecbplus.xml_3,foiled_16_22-r-attempt_32_39,1,1.0
12_10ecbplus.xml_4,intercepted_27_38--seized_58_64,1,1.0
12_5ecbplus.xml_3,deployed_28_36--thwarted_143_151,1,1.0
12_5ecbplus.xml_3,patrols_54_61--thwarted_143_151,1,1.0
12_5ecbplus.xml_3,thwarted_143_151--rescued_204_211,1,1.0
12_5ecbplus.xml_3,attack_170_176-r-rescued_204_211,1,1.0
12_7ecbplus.xml_3,intercepted_30_41-r-foiled_101_107,1,1.0
12_7ecbplus.xml_4,detected_12_20-r-escorting_108_117,1,1.0
12_8ecbplus.xml_1,attack_21_27-r-transiting_48_58,1,1.0
12_8ecbplus.xml_1,foiled_80_86--capturing_134_143,1,1.0
12_8ecbplus.xml_1,foiled_80_86--confiscating_190_202,1,1.0
12_8ecbplus.xml_2,escorting_30_39--noticed_183_190,1,1.0
12_8ecbplus.xml_2,escorting_30_39--approaching_224_235,1,1.0
12_8ecbplus.xml_8,action_19_25-r-operation_66_75,1,1.0
12_8ecbplus.xml_8,operation_66_75-r-mission_114_121,1,1.0
12_8ecbplus.xml_1,foiled_80_86-r-on_escort_duty_117_131,1,1.0
12_1ecbplus.xml_3,patrolling_16_26-r-operation_233_242,1,1.0
12_1ecbplus.xml_3,thwarted_56_64-r-operation_233_242,1,1.0
12_1ecbplus.xml_3,apprehending_125_137-r-operation_233_242,1,1.0
12_1ecbplus.xml_3,confiscating_160_172-r-operation_233_242,1,1.0
12_1ecbplus.xml_3,patrolling_16_26--thwarted_56_64,1,1.0
12_1ecbplus.xml_3,thwarted_56_64--apprehending_125_137,1,1.0
12_1ecbplus.xml_3,thwarted_56_64--confiscating_160_172,1,1.0
12_9ecbplus.xml_3,deployed_38_46--thwarting_203_212,1,1.0
12_9ecbplus.xml_3,patrols_64_71--thwarting_203_212,1,1.0
12_9ecbplus.xml_12,operation_43_52-r-mission_112_119,1,1.0
12_6ecbplus.xml_1,Interdicts_18_28-r-Operation_62_71,1,1.0
12_6ecbplus.xml_3,deployed_38_46--thwarting_203_212,1,1.0
12_6ecbplus.xml_3,patrols_64_71--thwarting_203_212,1,1.0
13_7ecbplus.xml_1,Fire_10_14--Destroys_15_23,1,1.0
13_7ecbplus.xml_4,called_54_60-r-fire_83_87,1,1.0
13_7ecbplus.xml_7,fight_40_45--fire_50_54,1,1.0
13_7ecbplus.xml_7,fight_40_45-r-extinguished_68_80,1,1.0
13_7ecbplus.xml_7,fire_50_54--extinguished_68_80,1,1.0
13_7ecbplus.xml_8,investigation_54_67-r-fire_88_92,1,1.0
13_7ecbplus.xml_8,investigation_54_67--call_145_149,1,1.0
13_7ecbplus.xml_8,investigation_54_67-r-cause_75_80,1,1.0
13_7ecbplus.xml_7,fire_50_54--total_loss_117_127,1,1.0
13_10ecbplus.xml_3,fire_4_8--destroyed_14_23,1,1.0
13_10ecbplus.xml_3,fire_4_8--took_89_93,1,1.0
13_8ecbplus.xml_1,Fire_0_4--destroys_5_13,1,1.0
13_8ecbplus.xml_4,burned_76_82-r-fire_114_118,1,1.0
13_8ecbplus.xml_10,concern_62_69-r-fire_86_90,1,1.0
13_8ecbplus.xml_10,concern_62_69-r-spreading_96_105,1,1.0
13_9ecbplus.xml_3,lost_7_11-r-blaze_63_68,1,1.0
13_9ecbplus.xml_3,lost_7_11-r-demolished_69_79,1,1.0
13_9ecbplus.xml_3,blaze_63_68--demolished_69_79,1,1.0
13_11ecbplus.xml_4,fire_4_8--under_investigation_47_66,1,1.0
13_6ecbplus.xml_3,destroyed_59_68-r-fire_74_78,1,1.0
13_6ecbplus.xml_7,fire_4_8--extinguished_13_25,1,1.0
13_6ecbplus.xml_7,extinguished_13_25-r-attacked_58_66,1,1.0
13_6ecbplus.xml_4,call_71_75-r-on_fire_143_150,1,1.0
13_13ecbplus.xml_1,destroyed_24_33-r-fire_37_41,1,1.0
13_13ecbplus.xml_3,fire_2_6--destroyed_18_27,1,1.0
13_13ecbplus.xml_4,call_54_58-r-on_fire_160_167,1,1.0
13_4ecbplus.xml_4,chance_18_24--burned_61_67,1,1.0
13_4ecbplus.xml_4,burned_61_67-r-arson_74_79,1,1.0
13_4ecbplus.xml_6,arrests_3_10-r-fire_29_33,1,1.0
13_4ecbplus.xml_27,dissolution_21_32--burned_102_108,1,1.0
13_4ecbplus.xml_28,Arson_0_5--fire_101_105,1,1.0
13_4ecbplus.xml_32,fire_16_20-r-destroyed_21_30,1,1.0
13_4ecbplus.xml_34,foul_play_36_45--pattern_85_92,1,1.0
13_14ecbplus.xml_26,fire_62_66--burned_72_78,1,1.0
13_5ecbplus.xml_1,Arson_0_5--fire_19_23,1,1.0
13_5ecbplus.xml_1,fire_19_23--destroyed_29_38,1,1.0
13_12ecbplus.xml_3,fire_14_18--destroyed_19_28,1,1.0
13_12ecbplus.xml_17,fire_4_8--knocked_down_13_25,1,1.0
5_10ecbplus.xml_3,played_13_19--named_99_104,1,1.0
5_10ecbplus.xml_3,served_54_60--named_99_104,1,1.0
5_10ecbplus.xml_3,named_99_104--relieved_133_141,1,1.0
5_8ecbplus.xml_1,terminated_16_26-r-loaned_134_140,1,1.0
5_8ecbplus.xml_2,sued_8_12-r-terminated_31_41,1,1.0
5_8ecbplus.xml_2,terminated_31_41--filed_75_80,1,1.0
5_8ecbplus.xml_2,filed_75_80--judgment_101_109,1,1.0
5_8ecbplus.xml_3,denied_20_26-r-dispute_67_74,1,1.0
5_8ecbplus.xml_3,dispute_67_74-r-breach_114_120,1,1.0
5_7ecbplus.xml_3,fired_30_35--taking_over_46_57,1,1.0
5_1ecbplus.xml_3,spun_11_15-r-replacement_218_229,1,1.0
5_1ecbplus.xml_4,fire_73_77-r-hired_170_175,1,1.0
5_1ecbplus.xml_17,fire_36_40--job_116_119,1,1.0
5_1ecbplus.xml_18,called_35_41--reached_66_73,1,1.0
5_1ecbplus.xml_18,reached_66_73--decision_112_120,1,1.0
5_1ecbplus.xml_1,returns_7_14-r-shown_door_48_62,1,1.0
5_1ecbplus.xml_3,spun_11_15-r-pushing_out_71_82,1,1.0
5_1ecbplus.xml_3,spun_11_15-r-bringing_in_121_132,1,1.0
5_9ecbplus.xml_10,move_24_28--replacing_111_120,1,1.0
5_9ecbplus.xml_10,firing_46_52--replacing_111_120,1,1.0
5_9ecbplus.xml_10,replacing_111_120-r-is_146_148,1,1.0
5_9ecbplus.xml_10,move_24_28-r-fan_101_104,1,1.0
5_9ecbplus.xml_10,firing_46_52-r-fan_101_104,1,1.0
5_9ecbplus.xml_11,fired_40_45-r-committed_81_90,1,1.0
5_4ecbplus.xml_1,Fire_19_23--Hire_44_48,1,1.0
5_4ecbplus.xml_3,relieved_102_110-r-duties_118_124,1,1.0
5_5ecbplus.xml_2,canned_37_43--hired_107_112,1,1.0
5_5ecbplus.xml_2,canned_37_43-r-under_fire_71_81,1,1.0
5_5ecbplus.xml_7,fired_18_23--hooked_up_91_100,1,1.0
5_2ecbplus.xml_4,fired_87_92--replaced_145_153,1,1.0
5_2ecbplus.xml_7,introduced_15_25--conference_78_88,1,1.0
5_2ecbplus.xml_9,stubbornness_10_22--job_108_111,1,1.0
5_2ecbplus.xml_9,belief_48_54--job_108_111,1,1.0
5_2ecbplus.xml_9,fit_79_82--job_108_111,1,1.0
5_2ecbplus.xml_13,eliminated_32_42-r-playoffs_69_77,1,1.0
5_2ecbplus.xml_29,return_12_18--surprise_89_97,1,1.0
5_2ecbplus.xml_13,eliminated_32_42--bring_back_108_126,1,1.0
14_2ecbplus.xml_2,fire_20_24--arson_38_43,1,1.0
14_2ecbplus.xml_3,arson_17_22-r-fire_35_39,1,1.0
14_5ecbplus.xml_3,fire_84_88--work_145_149,1,1.0
14_5ecbplus.xml_3,fire_84_88--done_162_166,1,1.0
14_5ecbplus.xml_3,damaged_73_80-r-fire_84_88,1,1.0
14_4ecbplus.xml_2,fire_8_12--destroyed_17_26,1,1.0
14_3ecbplus.xml_2,arson_17_22-r-fire_37_41,1,1.0
14_3ecbplus.xml_3,arson_28_33-r-fire_42_46,1,1.0
14_1ecbplus.xml_2,fire_9_13--tackled_40_47,1,1.0
14_1ecbplus.xml_3,tackled_51_58-r-blaze_61_66,1,1.0
14_9ecbplus.xml_1,arson_28_33-r-fire_40_44,1,1.0
14_9ecbplus.xml_3,fire_57_61--devastated_67_77,1,1.0
14_9ecbplus.xml_3,arson_39_44--fire_57_61,1,1.0
14_9ecbplus.xml_4,arson_63_68-r-fire_83_87,1,1.0
14_9ecbplus.xml_6,blaze_35_40--alarm_70_75,1,1.0
14_9ecbplus.xml_6,tackled_23_30-r-alarm_70_75,1,1.0
14_6ecbplus.xml_2,Fire_0_4--arson_43_48,1,1.0
14_6ecbplus.xml_3,investigate_25_36-r-fire_39_43,1,1.0
14_7ecbplus.xml_3,called_in_58_67--fight_76_81,1,1.0
14_7ecbplus.xml_3,fight_76_81--blaze_90_95,1,1.0
14_7ecbplus.xml_3,called_in_58_67-r-blaze_90_95,1,1.0
14_7ecbplus.xml_4,fire_4_8--destroyed_13_22,1,1.0
14_7ecbplus.xml_12,using_23_28-r-identify_56_64,1,1.0
14_7ecbplus.xml_12,identify_56_64--investigation_81_94,1,1.0
14_7ecbplus.xml_12,investigation_81_94-r-cause_104_109,1,1.0
14_7ecbplus.xml_12,investigation_81_94-r-fire_117_121,1,1.0
14_8ecbplus.xml_5,arrival_5_12-r-fire_38_42,1,1.0
14_8ecbplus.xml_9,fire_25_29--checking_59_67,1,1.0
14_8ecbplus.xml_13,hurt_55_59-r-incident_67_75,1,1.0
14_8ecbplus.xml_13,incident_67_75--response_135_143,1,1.0
14_8ecbplus.xml_13,incident_67_75--help_158_162,1,1.0
14_8ecbplus.xml_13,hurt_55_59-r-help_158_162,1,1.0
14_8ecbplus.xml_14,Investigations_0_14-r-fire_36_40,1,1.0
14_11ecbplus.xml_3,FIRE_2_6--damaged_17_24,1,1.0
14_11ecbplus.xml_4,fought_12_18-r-blaze_23_28,1,1.0
22_1ecbplus.xml_6,accused_30_37-r-killing_41_48,1,1.0
22_1ecbplus.xml_6,accused_30_37-r-injuring_81_89,1,1.0
22_1ecbplus.xml_7,gunning_down_43_55-r-suspended_108_117,1,1.0
22_1ecbplus.xml_7,suspended_108_117--escorted_122_130,1,1.0
22_1ecbplus.xml_7,accused_32_39-r-gunning_down_43_55,1,1.0
22_9ecbplus.xml_1,accused_31_38-r-shootings_54_63,1,1.0
22_9ecbplus.xml_1,trial_7_12-r-accused_31_38,1,1.0
22_9ecbplus.xml_8,frustration_50_61--shooting_115_123,1,1.0
22_10ecbplus.xml_1,Trial_0_5-r-Shooting_23_31,1,1.0
22_10ecbplus.xml_2,trial_11_16-r-shot_62_66,1,1.0
22_10ecbplus.xml_2,trial_11_16-r-killed_71_77,1,1.0
22_10ecbplus.xml_4,murder_4_10-r-shooting_67_75,1,1.0
22_10ecbplus.xml_4,shooting_67_75--killing_97_104,1,1.0
22_10ecbplus.xml_5,murder_37_43-r-shooting_52_60,1,1.0
22_10ecbplus.xml_5,shooting_52_60--deaths_61_67,1,1.0
22_10ecbplus.xml_6,attempted_murder_38_44-r-shooting_59_67,1,1.0
22_10ecbplus.xml_6,shooting_59_67--injuring_72_80,1,1.0
22_10ecbplus.xml_6,charged_15_22-r-attempted_murder_38_44,1,1.0
22_6ecbplus.xml_1,Held_40_44-r-Trial_49_54,1,1.0
22_6ecbplus.xml_3,trial_131_136-r-murder_159_165,1,1.0
22_6ecbplus.xml_3,shot_24_28--killed_33_39,1,1.0
22_6ecbplus.xml_3,killed_33_39--trial_131_136,1,1.0
22_6ecbplus.xml_4,waved_138_143--access_203_209,1,1.0
22_6ecbplus.xml_4,access_203_209-r-escorted_264_272,1,1.0
22_6ecbplus.xml_3,trial_131_136-r-attempted_murder_180_186,1,1.0
22_7ecbplus.xml_1,Convicted_6_15-r-Rampage_53_60,1,1.0
22_7ecbplus.xml_1,Convicted_6_15-r-Murder_26_32,1,1.0
22_7ecbplus.xml_3,guilty_71_77-r-murder_81_87,1,1.0
22_7ecbplus.xml_3,guilty_71_77-r-rampage_103_110,1,1.0
22_7ecbplus.xml_3,guilty_71_77-r-dead_179_183,1,1.0
22_7ecbplus.xml_3,guilty_71_77-r-wounded_205_212,1,1.0
22_11ecbplus.xml_2,Kills_30_35-r-Shooting_49_57,1,1.0
22_11ecbplus.xml_3,opened_fire_71_82--killing_131_138,1,1.0
22_11ecbplus.xml_3,opened_fire_71_82--wounding_155_163,1,1.0
22_11ecbplus.xml_4,shooting_4_12-r-suspended_71_80,1,1.0
22_8ecbplus.xml_1,Dead_2_6-r-Shooting_22_30,1,1.0
22_8ecbplus.xml_1,Wounded_11_18-r-Shooting_22_30,1,1.0
22_8ecbplus.xml_3,killed_32_38-r-shooting_64_72,1,1.0
22_8ecbplus.xml_3,wounded_51_58-r-shooting_64_72,1,1.0
22_8ecbplus.xml_6,incident_20_28-r-suspended_107_116,1,1.0
22_8ecbplus.xml_11,shot_10_14--killed_19_25,1,1.0
22_2ecbplus.xml_1,Suspended_0_9--Kills_17_22,1,1.0
22_2ecbplus.xml_1,Kills_17_22-r-Shooting_48_56,1,1.0
22_2ecbplus.xml_4,opened_fire_152_163--killing_166_173,1,1.0
22_2ecbplus.xml_4,opened_fire_152_163--injuring_199_207,1,1.0
22_2ecbplus.xml_4,suspended_26_35--escorted_40_48,1,1.0
22_2ecbplus.xml_4,escorted_40_48--returned_119_127,1,1.0
22_2ecbplus.xml_4,killing_166_173--taken_into_custody_241_259,1,1.0
22_2ecbplus.xml_4,injuring_199_207--taken_into_custody_241_259,1,1.0
22_2ecbplus.xml_4,suspended_26_35--opened_fire_152_163,1,1.0
22_14ecbplus.xml_2,Shooting_6_14--Murder_58_64,1,1.0
22_14ecbplus.xml_2,Charged_31_38-r-Murder_58_64,1,1.0
22_14ecbplus.xml_3,returned_114_122--executed_189_197,1,1.0
22_14ecbplus.xml_3,returned_114_122--wounded_251_258,1,1.0
